period,stateid,stateDescription,fuelid,fuelDescription,co2-rate-lbs-mwh,co2-thousand-metric-tons,nox-rate-lbs-mwh,nox-short-tons,so2-rate-lbs-mwh,so2-short-tons,co2-rate-lbs-mwh-units,co2-thousand-metric-tons-units,nox-rate-lbs-mwh-units,nox-short-tons-units,so2-rate-lbs-mwh-units,so2-short-tons-units
2016,VA,Virginia,COL,Coal,,17585,,15776,,16816,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
2016,IN,Indiana,ALL,Total,1846,85393,1.9,98449,1.8,91624,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
2016,IN,Indiana,PET,Petroleum,,591,,1781,,210,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
2016,IN,Indiana,OTH,Other,,296,,11197,,752,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
2016,IN,Indiana,NG,Natural Gas,,11048,,5406,,63,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
2016,IN,Indiana,COL,Coal,,73457,,80065,,90599,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
2016,IL,Illinois,ALL,Total,848,72226,.4,39401,1.1,107569,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
2016,IL,Illinois,PET,Petroleum,,60,,147,,56,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
2016,IL,Illinois,OTH,Other,,8,,4316,,30,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
2016,IL,Illinois,NG,Natural Gas,,8889,,4566,,40,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
2016,IL,Illinois,COL,Coal,,63269,,30372,,107443,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
2016,ID,Idaho,ALL,Total,257,1829,.7,5190,.5,4147,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
2016,ID,Idaho,PET,Petroleum,,0,,1,,0,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
2016,ID,Idaho,OTH,Other,,2,,3550,,3422,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
2016,ID,Idaho,NG,Natural Gas,,1677,,1320,,9,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
2016,ID,Idaho,COL,Coal,,150,,319,,716,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
2016,IA,Iowa,ALL,Total,1222,30216,1.1,29083,1.3,34601,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
2016,IA,Iowa,PET,Petroleum,,290,,380,,1226,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
2016,IA,Iowa,OTH,Other,,26,,2086,,19,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
2016,IA,Iowa,NG,Natural Gas,,1503,,1230,,9,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
2016,IA,Iowa,COL,Coal,,28396,,25387,,33347,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
2016,HI,Hawaii,OTH,Other,,323,,1589,,435,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
2016,HI,Hawaii,COL,Coal,,1556,,1138,,704,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
2016,HI,Hawaii,ALL,Total,1605,7257,3.6,17955,3.9,19602,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
2016,HI,Hawaii,PET,Petroleum,,5378,,15228,,18463,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
2016,GA,Georgia,ALL,Total,992,60156,.7,47239,.9,58068,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
2016,GA,Georgia,PET,Petroleum,,508,,602,,1062,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
2016,GA,Georgia,OTH,Other,,267,,16483,,36070,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
2016,GA,Georgia,NG,Natural Gas,,21654,,6317,,135,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
2016,GA,Georgia,COL,Coal,,37727,,23837,,20801,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
2016,FL,Florida,ALL,Total,1019,110388,.7,77678,.5,64917,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
2016,FL,Florida,PET,Petroleum,,2886,,1415,,6012,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
2016,FL,Florida,OTH,Other,,2588,,20936,,21137,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
2016,FL,Florida,NG,Natural Gas,,65873,,26449,,515,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
2016,FL,Florida,COL,Coal,,39041,,28878,,37253,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
2016,DE,Delaware,ALL,Total,1099,4363,.5,2153,.1,512,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
2016,DE,Delaware,PET,Petroleum,,50,,15,,37,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
2016,DE,Delaware,OTH,Other,,0,,858,,3,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
2016,DE,Delaware,NG,Natural Gas,,3767,,1077,,11,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
2016,DE,Delaware,COL,Coal,,547,,203,,461,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
2016,KY,Kentucky,ALL,Total,1985,72433,1.5,60201,2,79687,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
2016,KY,Kentucky,PET,Petroleum,,1356,,1403,,2518,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
2016,KY,Kentucky,OTH,Other,,45,,2374,,3265,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
2016,KY,Kentucky,NG,Natural Gas,,3922,,3981,,159,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
2016,KY,Kentucky,COL,Coal,,67109,,52443,,73745,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
2016,KS,Kansas,ALL,Total,1191,25762,.8,19016,.3,7139,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
2016,KS,Kansas,PET,Petroleum,,28,,115,,44,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
2016,KS,Kansas,OTH,Other,,0,,772,,0,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
2016,KS,Kansas,NG,Natural Gas,,1370,,4697,,6,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
2016,KS,Kansas,COL,Coal,,24364,,13432,,7089,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
2016,TX,Texas,ALL,Total,1146,236457,.8,182891,1.1,257041,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
2016,TX,Texas,PET,Petroleum,,296,,781,,948,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
2016,TX,Texas,OTH,Other,,9,,15042,,10362,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
2016,TX,Texas,NG,Natural Gas,,108642,,87700,,731,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
2016,TX,Texas,COL,Coal,,127510,,79368,,245000,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
2016,TN,Tennessee,ALL,Total,1107,39927,.6,23977,1.3,53450,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
2016,TN,Tennessee,PET,Petroleum,,107,,53,,36,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
2016,TN,Tennessee,OTH,Other,,81,,1709,,9126,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
2016,TN,Tennessee,NG,Natural Gas,,5551,,2533,,27,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
2016,TN,Tennessee,COL,Coal,,34188,,19682,,44261,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
2016,SD,South Dakota,ALL,Total,511,2676,.2,1187,.1,833,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
2016,SD,South Dakota,PET,Petroleum,,5,,22,,4,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
2016,SD,South Dakota,NG,Natural Gas,,417,,203,,2,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
2016,SD,South Dakota,COL,Coal,,2254,,962,,827,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
2016,SC,South Carolina,ALL,Total,635,28001,.3,16970,.5,25463,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
2016,SC,South Carolina,PET,Petroleum,,137,,139,,181,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
2016,SC,South Carolina,OTH,Other,,158,,4805,,12542,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
2016,SC,South Carolina,NG,Natural Gas,,7491,,2082,,38,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
2016,SC,South Carolina,COL,Coal,,20215,,9944,,12702,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
2016,RI,Rhode Island,ALL,Total,895,2670,.3,1005,0,94,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
2016,RI,Rhode Island,PET,Petroleum,,28,,228,,82,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
2016,RI,Rhode Island,OTH,Other,,0,,155,,1,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
2016,RI,Rhode Island,NG,Natural Gas,,2642,,622,,11,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
2016,PA,Pennsylvania,ALL,Total,870,85041,.9,95968,1,109724,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
2016,PA,Pennsylvania,PET,Petroleum,,448,,617,,819,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
2016,PA,Pennsylvania,OTH,Other,,1335,,14427,,4711,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
2016,PA,Pennsylvania,NG,Natural Gas,,28645,,10742,,188,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
2016,PA,Pennsylvania,COL,Coal,,54613,,70182,,104006,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
2016,OR,Oregon,ALL,Total,300,8207,.4,13345,.3,8812,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
2016,OR,Oregon,PET,Petroleum,,4,,2,,5,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
2016,OR,Oregon,OTH,Other,,72,,6012,,5093,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
2016,OR,Oregon,NG,Natural Gas,,6242,,5455,,51,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
2016,OR,Oregon,COL,Coal,,1890,,1876,,3663,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
2016,UT,Utah,ALL,Total,1629,28245,1.9,36444,.6,12357,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
2016,UT,Utah,PET,Petroleum,,23,,17,,2,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
2016,UT,Utah,OTH,Other,,58,,1581,,86,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
2016,UT,Utah,NG,Natural Gas,,3741,,2367,,18,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
2016,UT,Utah,COL,Coal,,24423,,32479,,12251,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
2016,US,United States,PET,Petroleum,,26745,,44550,,86832,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
2016,US,United States,OTH,Other,,15007,,280986,,262872,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
2016,US,United States,NG,Natural Gas,,621149,,423820,,4060,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
2016,US,United States,COL,Coal,,1265500,,1047643,,1637780,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
2016,US,United States,ALL,Total,1040,1928401,.9,1796999,1,1991544,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
2016,NY,New York,ALL,Total,512,31295,.5,35468,.3,20254,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
2016,NY,New York,PET,Petroleum,,624,,1029,,1863,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
2016,NY,New York,OTH,Other,,1661,,15497,,6414,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
2016,NY,New York,NG,Natural Gas,,26865,,16038,,134,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
2016,NY,New York,COL,Coal,,2146,,2904,,11843,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
